Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1237262,,9217,168 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,408000,53.5277712,-113.6115805,POINT (-113.61158050539562 53.52777120011058),100,,,RESIDENTIAL,,
1240753,,9304,165 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,323500,53.52932148,-113.607719,POINT (-113.60771902695716 53.52932148162289),100,,,RESIDENTIAL,,
1122597,,15206,86 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,446000,53.51878265,-113.5829888,POINT (-113.58298880861568 53.51878265274785),100,,,RESIDENTIAL,,
1279561,,9402,155 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,276000,53.53000074,-113.5890606,POINT (-113.58906061196014 53.530000737120595),100,,,RESIDENTIAL,,
1079649,,143,WALSH CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,563500,53.50551326,-113.6139437,POINT (-113.61394366682003 53.505513261168375),100,,,RESIDENTIAL,,
1204668,,15903,93A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,357000,53.52887366,-113.5944194,POINT (-113.594419419691 53.52887365961761),100,,,RESIDENTIAL,,
1201771,110,2620,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,106000,53.45885364,-113.408218,POINT (-113.4082180009321 53.45885364278415),100,,,RESIDENTIAL,,
1115732,,20204,LESSARD ROAD NW,N,4462,EDGEMONT,sipiwiyiniwak Ward,6326500,53.47762569,-113.677316,POINT (-113.67731597455648 53.47762569499846),99,1,,RESIDENTIAL,COMMERCIAL,
1054675,,3507,41A AVENUE NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,276000,53.4769345,-113.3949107,POINT (-113.39491068024712 53.47693450241566),100,,,RESIDENTIAL,,
1034206,,10622,161 AVENUE NW,Y,3040,BEAUMARIS,tastawiyiniwak Ward,396500,53.62043834,-113.5073501,POINT (-113.50735013046955 53.62043834282544),100,,,RESIDENTIAL,,
1184605,,15702,89A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,354500,53.52416912,-113.5935478,POINT (-113.59354779507962 53.52416912266043),100,,,RESIDENTIAL,,
1164425,,18803,82 AVENUE NW,Y,4020,ALDERGROVE,Nakota Isga Ward,333500,53.5156342,-113.6465778,POINT (-113.64657784936752 53.51563420495145),100,,,RESIDENTIAL,,
1310788,33,10172,118 STREET NW,N,1150,OLIVER,O-day'min Ward,218500,53.54257214,-113.5255078,POINT (-113.52550781043476 53.542572136876274),100,,,RESIDENTIAL,,
1257427,,8936,153 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,360000,53.52242115,-113.585556,POINT (-113.58555604097494 53.522421151309715),100,,,RESIDENTIAL,,
1210004,,7208,183B STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,326000,53.5060063,-113.6400512,POINT (-113.6400512032294 53.50600629985554),100,,,RESIDENTIAL,,
1145309,,15611,83 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,402500,53.51561548,-113.5907354,POINT (-113.59073543045757 53.51561548175675),100,,,RESIDENTIAL,,
1032333,206,8108,125 AVENUE NW,N,1130,ELMWOOD PARK,Métis Ward,51000,53.58165693,-113.4667684,POINT (-113.4667683904087 53.581656928701335),100,,,RESIDENTIAL,,
1176270,203,10135,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,144500,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1216100,49,1503,MILL WOODS ROAD EAST NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,142500,53.44341913,-113.4026104,POINT (-113.40261040343367 53.443419127027546),100,,,RESIDENTIAL,,
1083500,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1201078,,5422,188 STREET NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,308500,53.49168195,-113.647842,POINT (-113.64784199768847 53.49168194985118),100,,,RESIDENTIAL,,
1192202,,17535,92 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,343500,53.63816989,-113.481167,POINT (-113.48116696807782 53.638169887394646),100,,,RESIDENTIAL,,
1062439,602,10175,114 STREET NW,N,1150,OLIVER,O-day'min Ward,125000,53.54263735,-113.5170943,POINT (-113.51709427725768 53.542637347578406),100,,,RESIDENTIAL,,
1079078,,7819,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,373500,53.61509034,-113.4642352,POINT (-113.4642351988892 53.6150903360872),100,,,RESIDENTIAL,,
1115237,,132,GRANDISLE WAY NW,Y,4463,RIVERVIEW AREA,sipiwiyiniwak Ward,803000,53.43573662,-113.6631113,POINT (-113.66311126845929 53.43573661930922),100,,,RESIDENTIAL,,
1290535,202,17135,63 AVENUE NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,96500,53.49898412,-113.6193025,POINT (-113.61930247119706 53.49898412109566),100,,,RESIDENTIAL,,
1027960,6,10141,154 STREET NW,N,4090,CANORA,Nakota Isga Ward,50500,53.54293979,-113.586314,POINT (-113.58631399382841 53.542939793659265),100,,,RESIDENTIAL,,
1116060,,7719,156 STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,500000,53.51046187,-113.5898983,POINT (-113.58989825859345 53.510461870468454),100,,,RESIDENTIAL,,
1319227,,9835,161 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,308000,53.5373346,-113.5986027,POINT (-113.59860265638748 53.537334595301076),100,,,RESIDENTIAL,,
1179837,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1272061,,15533,STONY PLAIN ROAD NW,N,4580,WEST JASPER PLACE,Nakota Isga Ward,526500,53.54099616,-113.5893122,POINT (-113.5893122350347 53.540996164831135),83,17,,COMMERCIAL,RESIDENTIAL,
1131986,,14723,25 STREET NW,N,2280,FRASER,Dene Ward,139500,53.6107272,-113.3764747,POINT (-113.3764746669787 53.61072720326497),100,,,RESIDENTIAL,,
1178482,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1263052,304,14916,26 STREET NW,N,2280,FRASER,Dene Ward,55000,53.61197346,-113.3794813,POINT (-113.37948128519791 53.61197346411985),100,,,RESIDENTIAL,,
1201227,,5503,186 STREET NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,302500,53.49141275,-113.64485,POINT (-113.64485000042745 53.49141275410407),100,,,RESIDENTIAL,,
1053438,,3510,42 AVENUE NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,261000,53.47906335,-113.3947205,POINT (-113.39472051074085 53.479063345064645),100,,,RESIDENTIAL,,
1164649,,16751,79A AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,323000,53.51314741,-113.6119103,POINT (-113.61191033152981 53.51314741232023),100,,,RESIDENTIAL,,
1052133,,4321,35 STREET NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,273500,53.48290559,-113.3943676,POINT (-113.3943675831711 53.482905585170144),100,,,RESIDENTIAL,,
1202134,308,2620,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,78500,53.45885364,-113.408218,POINT (-113.4082180009321 53.45885364278415),100,,,RESIDENTIAL,,
1222108,27,2115,118 STREET NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,160500,53.45106722,-113.5294886,POINT (-113.52948864664086 53.45106722291874),100,,,RESIDENTIAL,,
1207786,,9329,162 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,364000,53.52994675,-113.6009265,POINT (-113.60092646765109 53.529946751670344),100,,,RESIDENTIAL,,
1210707,204,9860,82 AVENUE NW,N,5480,STRATHCONA,papastew Ward,158000,53.51836772,-113.4849911,POINT (-113.48499113064096 53.51836772429064),100,,,RESIDENTIAL,,
1298314,,9303,167A AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,372000,53.6291239,-113.4843861,POINT (-113.48438605794762 53.62912389690196),100,,,RESIDENTIAL,,
1145788,,15636,81 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,435000,53.51595459,-113.5940785,POINT (-113.59407846456877 53.515954587615596),100,,,RESIDENTIAL,,
1149020,,7914,158 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,359000,53.51362764,-113.5955929,POINT (-113.59559292290497 53.51362764072924),100,,,RESIDENTIAL,,
1154715,,8017,160 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,392500,53.51484364,-113.597861,POINT (-113.59786100271216 53.51484363583954),100,,,RESIDENTIAL,,
1058627,,381,KIRKPATRICK CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,296500,53.4798519,-113.4007908,POINT (-113.40079076911232 53.47985189964943),100,,,RESIDENTIAL,,
1213230,206,8340,JASPER AVENUE NW,N,1070,CROMDALE,Métis Ward,122000,53.55591201,-113.4703111,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1008085,,10328,180 STREET NW,N,4340,MORIN INDUSTRIAL,Nakota Isga Ward,163500,53.54522708,-113.633946,POINT (-113.6339460091256 53.54522708282175),100,,,COMMERCIAL,,
1275114,,10215,153 STREET NW,Y,4090,CANORA,Nakota Isga Ward,425500,53.54387158,-113.5845643,POINT (-113.58456431149368 53.543871575989414),100,,,RESIDENTIAL,,
1029586,35,2020,105 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,210500,53.45158552,-113.5024809,POINT (-113.50248090098611 53.45158551934073),100,,,RESIDENTIAL,,
1277789,,17128,100 STREET NW,N,3030,BATURYN,tastawiyiniwak Ward,151500,53.63327472,-113.4971216,POINT (-113.49712158199743 53.633274722015116),100,,,RESIDENTIAL,,
1355387,101,2608,139 AVENUE NW,N,2030,BANNERMAN,Dene Ward,87500,53.60308935,-113.3828775,POINT (-113.38287754691208 53.60308934739325),100,,,RESIDENTIAL,,
1191287,,15703,89 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,362500,53.52285254,-113.5944512,POINT (-113.5944512408503 53.522852535260995),100,,,RESIDENTIAL,,
1129311,,15214,82 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,381000,53.51528537,-113.5835253,POINT (-113.58352533776676 53.51528536598145),100,,,RESIDENTIAL,,
1119957,,14915,79 AVENUE NW,N,3382,RIVER VALLEY LAURIER,sipiwiyiniwak Ward,31500,53.51164871,-113.5796223,POINT (-113.57962233644847 53.51164870856578),100,,,COMMERCIAL,,
1275064,,6833,177 STREET NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,1744000,53.50311971,-113.6267451,POINT (-113.62674507575808 53.50311971016414),100,,,COMMERCIAL,,
1091537,,14676,54 STREET NW,N,2130,CASSELMAN,Dene Ward,146000,53.60977005,-113.4227675,POINT (-113.42276746215013 53.60977005024769),100,,,RESIDENTIAL,,
1185198,,4522,127 AVENUE NW,N,2350,HOMESTEADER,Dene Ward,146500,53.58558465,-113.4127811,POINT (-113.41278109941945 53.585584650488414),100,,,RESIDENTIAL,,
1150093,,8312,159 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,303000,53.51776686,-113.5972333,POINT (-113.59723326047552 53.517766856360154),100,,,RESIDENTIAL,,
1059880,,,,N,1150,OLIVER,O-day'min Ward,8000,53.53925221,-113.5224066,POINT (-113.52240662024641 53.53925221051035),100,,,RESIDENTIAL,,
1334143,,16819,95A AVENUE NW,Y,4180,GLENWOOD,Nakota Isga Ward,291500,53.53241333,-113.6136625,POINT (-113.61366254164848 53.532413332846076),100,,,RESIDENTIAL,,
1010198,,958,RICE ROAD NW,Y,5350,RHATIGAN RIDGE,pihêsiwin Ward,474500,53.47888391,-113.5886033,POINT (-113.58860332988966 53.47888391270936),100,,,RESIDENTIAL,,
1277680,,17108,100 STREET NW,N,3030,BATURYN,tastawiyiniwak Ward,151500,53.63327472,-113.4971216,POINT (-113.49712158199743 53.633274722015116),100,,,RESIDENTIAL,,
1036664,,18024,94 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,350000,53.64279147,-113.4877378,POINT (-113.48773779118473 53.642791467940185),100,,,RESIDENTIAL,,
1243849,,9315,169 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,340500,53.52948286,-113.6135487,POINT (-113.61354872671832 53.52948286412618),100,,,RESIDENTIAL,,
1182328,,15802,89 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,339000,53.52379658,-113.5949345,POINT (-113.59493454636221 53.523796575433266),100,,,RESIDENTIAL,,
1255579,,64,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,159000,53.48548454,-113.497699,POINT (-113.4976989872093 53.48548453723555),100,,,RESIDENTIAL,,
1030014,,6145,38 AVENUE NW,N,6300,HILLVIEW,Karhiio Ward,178500,53.4735214,-113.4312669,POINT (-113.4312669424637 53.47352140311311),100,,,RESIDENTIAL,,
1335181,,16715,98 AVENUE NW,Y,4180,GLENWOOD,Nakota Isga Ward,327000,53.53551769,-113.6113904,POINT (-113.61139039118154 53.53551768761724),100,,,RESIDENTIAL,,
1060672,,18018,96 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,196500,53.53067072,-113.6357851,POINT (-113.63578507852934 53.53067072461222),100,,,RESIDENTIAL,,
1025832,3,12715,81 STREET NW,N,2020,BALWIN,tastawiyiniwak Ward,48000,53.58543066,-113.4650379,POINT (-113.46503788755483 53.58543065508136),100,,,RESIDENTIAL,,
1212794,401,11826,100 AVENUE NW,N,1150,OLIVER,O-day'min Ward,624500,53.53994991,-113.5262926,POINT (-113.52629261997346 53.53994990978465),100,,,RESIDENTIAL,,
1287515,,9342,153 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,273500,53.52968033,-113.5855496,POINT (-113.58554963202077 53.529680334602),100,,,RESIDENTIAL,,
1179621,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1295286,903,12225,STONY PLAIN ROAD NW,N,1150,OLIVER,O-day'min Ward,116500,53.54632952,-113.5336275,POINT (-113.53362754335504 53.54632952208474),100,,,RESIDENTIAL,,
1003151,,29,WEDGEWOOD CRESCENT NW,Y,4570,WEDGEWOOD HEIGHTS,sipiwiyiniwak Ward,1218500,53.47898588,-113.638993,POINT (-113.63899303669673 53.478985883003645),100,,,RESIDENTIAL,,
1044478,1505,10045,117 STREET NW,N,1150,OLIVER,O-day'min Ward,138500,53.54005148,-113.5226128,POINT (-113.52261283073618 53.540051481661735),100,,,RESIDENTIAL,,
1008424,,8328,152B AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,395500,53.6147421,-113.4695727,POINT (-113.46957269148933 53.61474209975302),100,,,RESIDENTIAL,,
1289180,202,17111,64 AVENUE NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,124500,53.49898412,-113.6193025,POINT (-113.61930247119706 53.49898412109566),100,,,RESIDENTIAL,,
1068584,,3611,ELLERSLIE ROAD SW,Y,6668,MELTWATER,Sspomitapi Ward,618500,53.42387111,-113.3969245,POINT (-113.39692453083674 53.423871109812126),100,,,RESIDENTIAL,,
1247410,206,1624,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,67000,53.44606657,-113.4142418,POINT (-113.41424176621011 53.446066565934494),100,,,RESIDENTIAL,,
1281971,308,1945,105 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,101500,53.44909955,-113.4995052,POINT (-113.49950518050419 53.449099548352535),100,,,RESIDENTIAL,,
1107234,,14120,141 STREET NW,N,3340,PEMBINA,Anirniq Ward,746000,53.60377654,-113.5646078,POINT (-113.56460782163217 53.603776541927225),100,,,COMMERCIAL,,
1221282,,10347,VILLA AVENUE NW,N,3440,WESTMOUNT,O-day'min Ward,960000,53.54569496,-113.5390238,POINT (-113.5390237919003 53.545694963165516),100,,,RESIDENTIAL,,
1021542,,145,WOLF WILLOW CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,416000,53.50220378,-113.5980357,POINT (-113.59803567728856 53.5022037792357),100,,,RESIDENTIAL,,
1181262,,7503,190 STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,330500,53.50987662,-113.651077,POINT (-113.65107703207626 53.50987661801087),100,,,RESIDENTIAL,,
1031707,,1057,109 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,278500,53.44151159,-113.5055834,POINT (-113.50558342925075 53.44151158993527),100,,,RESIDENTIAL,,
1046465,,7503,152B AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,358000,53.61427789,-113.4569421,POINT (-113.45694212683101 53.61427788513645),100,,,RESIDENTIAL,,
1191931,,17515,93 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,321000,53.63699941,-113.484203,POINT (-113.48420295600641 53.6369994097247),100,,,RESIDENTIAL,,
1206457,38,1820,56 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,180500,53.44888324,-113.4262035,POINT (-113.42620353199626 53.448883237050815),100,,,RESIDENTIAL,,
1125749,,271,LYNNWOOD WAY NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,372000,53.51512736,-113.5786879,POINT (-113.57868788951669 53.51512736413312),100,,,RESIDENTIAL,,
1059955,,,,N,1150,OLIVER,O-day'min Ward,8000,53.53925221,-113.5224066,POINT (-113.52240662024641 53.53925221051035),100,,,RESIDENTIAL,,
1135524,,15207,79A AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,324000,53.51296785,-113.5845723,POINT (-113.58457232673796 53.5129678498548),100,,,RESIDENTIAL,,
1179043,,8605,164 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,340500,53.51889931,-113.605066,POINT (-113.60506598085466 53.51889931095165),100,,,RESIDENTIAL,,
1068881,,6830,ELLERSLIE ROAD SW,N,6211,ELLERSLIE,Karhiio Ward,3076500,53.42566501,-113.4455442,POINT (-113.44554415056783 53.42566501398717),100,,,COMMERCIAL,,
1248277,40,3111,142 AVENUE NW,N,2320,HAIRSINE,Dene Ward,129000,53.60579807,-113.3888382,POINT (-113.38883823729446 53.60579806992998),100,,,RESIDENTIAL,,
1224971,,2010,108 STREET NW,Y,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,317000,53.4513916,-113.5066191,POINT (-113.50661913988891 53.451391598727476),100,,,RESIDENTIAL,,
1290790,101,6219,172 STREET NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,97000,53.49898412,-113.6193025,POINT (-113.61930247119706 53.49898412109566),100,,,RESIDENTIAL,,
1254119,,9152,154 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,333500,53.52639951,-113.5872717,POINT (-113.58727167332601 53.526399514967316),100,,,RESIDENTIAL,,
1291335,5,9416,149 STREET NW,N,4500,SHERWOOD,sipiwiyiniwak Ward,55000,53.5306764,-113.5785122,POINT (-113.57851215939672 53.53067640218667),100,,,RESIDENTIAL,,
1263342,106,14908,26 STREET NW,N,2280,FRASER,Dene Ward,54500,53.61197346,-113.3794813,POINT (-113.37948128519791 53.61197346411985),100,,,RESIDENTIAL,,
1113034,,16903,129 AVENUE NW,N,4475,KINOKAMAU PLAINS AREA,Nakota Isga Ward,2280500,53.5881764,-113.6131368,POINT (-113.61313683067432 53.588176403098934),100,,,COMMERCIAL,,
1060789,,18040,96 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,184500,53.53067072,-113.6357851,POINT (-113.63578507852934 53.53067072461222),100,,,RESIDENTIAL,,
1322460,,9621,158 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,284500,53.53379819,-113.5933352,POINT (-113.59333520706579 53.53379818936842),100,,,RESIDENTIAL,,
1204726,,9301,159 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,348500,53.52901834,-113.5941165,POINT (-113.59411646816743 53.52901833603821),100,,,RESIDENTIAL,,
1064385,,9223,172 STREET NW,N,4520,SUMMERLEA,sipiwiyiniwak Ward,159500,53.52727008,-113.6170704,POINT (-113.61707043123111 53.52727008257778),100,,,RESIDENTIAL,,
1061142,,18142,96 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,193500,53.53067072,-113.6357851,POINT (-113.63578507852934 53.53067072461222),100,,,RESIDENTIAL,,
1195601,,16109,88 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,361000,53.52222413,-113.6005332,POINT (-113.60053315627665 53.522224134067926),100,,,RESIDENTIAL,,
1318294,,15615,81 STREET NW,Y,2511,MAYLIEWAN,tastawiyiniwak Ward,352500,53.61816119,-113.4661494,POINT (-113.46614943921992 53.61816119138711),100,,,RESIDENTIAL,,
1095413,,126,HEALY ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,510500,53.4643433,-113.596907,POINT (-113.59690703646638 53.46434329581196),100,,,RESIDENTIAL,,
1067271,,2512,14A AVENUE NW,N,6444,LAUREL,Sspomitapi Ward,618500,53.44261314,-113.3800617,POINT (-113.3800616725428 53.442613142255794),99,1,,RESIDENTIAL,COMMERCIAL,
1163310,,8320,189A STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,368500,53.51740178,-113.6504504,POINT (-113.65045041367958 53.517401783806484),100,,,RESIDENTIAL,,
1050996,,14710,33 STREET NW,N,2430,KIRKNESS,Dene Ward,264000,53.60983078,-113.3918444,POINT (-113.39184440106023 53.6098307757884),100,,,RESIDENTIAL,,
1050525,,14604,37 STREET NW,N,2430,KIRKNESS,Dene Ward,281000,53.60932795,-113.3982511,POINT (-113.39825108020078 53.60932794692197),100,,,RESIDENTIAL,,
1175157,,18835,81A AVENUE NW,Y,4020,ALDERGROVE,Nakota Isga Ward,406500,53.51386203,-113.6472609,POINT (-113.64726093948103 53.51386203471792),100,,,RESIDENTIAL,,
1005420,,19004,100 AVENUE NW,N,4011,ANTHONY HENDAY,Nakota Isga Ward,57000,53.53871857,-113.6518918,POINT (-113.65189182718318 53.538718569602516),100,,,RESIDENTIAL,,
1105642,,15201,76A AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,422500,53.50979511,-113.5829274,POINT (-113.58292743945908 53.50979511383728),100,,,RESIDENTIAL,,
1245968,302,1628,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,87500,53.44606657,-113.4142418,POINT (-113.41424176621011 53.446066565934494),100,,,RESIDENTIAL,,
1060060,6,1415,62 STREET NW,N,6670,SAKAW,Karhiio Ward,135500,53.4437502,-113.4311812,POINT (-113.43118122055851 53.443750199003276),100,,,RESIDENTIAL,,
1104694,,12410,167 AVENUE NW,N,3370,RAPPERSWILL,Anirniq Ward,14713500,53.62946414,-113.5366356,POINT (-113.53663559096496 53.62946413694597),100,,,COMMERCIAL,,
1075514,,9301,49 STREET NW,N,6180,EASTGATE BUSINESS PARK,Métis Ward,9192500,53.53124226,-113.413579,POINT (-113.41357895347316 53.53124225770066),100,,,COMMERCIAL,,
1030766,38,10160,119 STREET NW,N,1150,OLIVER,O-day'min Ward,196000,53.54226424,-113.5273472,POINT (-113.5273471571312 53.54226423602291),100,,,RESIDENTIAL,,
1242213,,3627,30 AVENUE NW,N,6030,BISSET,Sspomitapi Ward,182500,53.46016001,-113.3965712,POINT (-113.39657123262177 53.46016001378239),100,,,RESIDENTIAL,,
1100643,,1,EVERGREEN PARK NW,N,2270,EVERGREEN,Dene Ward,11355000,53.63120525,-113.3499886,POINT (-113.34998858608964 53.63120524760261),94,6,,OTHER RESIDENTIAL,COMMERCIAL,
1116417,,9821,213 STREET NW,Y,4485,LEWIS FARMS INDUSTRIAL,Nakota Isga Ward,772500,53.53708415,-113.68466,POINT (-113.68466003284665 53.537084153073216),100,,,RESIDENTIAL,,
1204981,24,1904,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,167000,53.45079163,-113.4151971,POINT (-113.4151971321343 53.45079162553817),100,,,RESIDENTIAL,,
1082742,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1029636,40,2020,105 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,208000,53.45158552,-113.5024809,POINT (-113.50248090098611 53.45158551934073),100,,,RESIDENTIAL,,
1203371,,15845,94A AVENUE NW,N,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,322500,53.53047269,-113.5964716,POINT (-113.59647162517984 53.530472694344745),100,,,RESIDENTIAL,,
1313972,,9605,160 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,276000,53.53340241,-113.5968481,POINT (-113.59684814606402 53.53340240628755),100,,,RESIDENTIAL,,
1090588,,7827,160 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,447500,53.51116141,-113.5979297,POINT (-113.59792966019651 53.51116140823468),100,,,RESIDENTIAL,,
1316280,,9616,162 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,269000,53.53369508,-113.6013719,POINT (-113.60137194243198 53.53369507993172),100,,,RESIDENTIAL,,
1043058,62,15710,BEAUMARIS ROAD NW,N,3040,BEAUMARIS,tastawiyiniwak Ward,173000,53.61796617,-113.5032867,POINT (-113.50328670443773 53.61796617035923),100,,,RESIDENTIAL,,
1064161,,9225,172 STREET NW,N,4520,SUMMERLEA,sipiwiyiniwak Ward,155000,53.52727008,-113.6170704,POINT (-113.61707043123111 53.52727008257778),100,,,RESIDENTIAL,,
